0.0,0.0,0.0,0.036347538232803345,-0.06388866901397705,-0.007678661558287558,0.04376780986785889,-0.14245790243148804,-0.011903794079529462,0.0371396541595459,-0.19639825820922852,-0.01914383896391314,0.025884360074996948,-0.236281156539917,-0.026518080912040887,0.005673423409461975,-0.2065359354019165,-0.001617298175091264,0.013649046421051025,-0.279541015625,-0.023562403924273667,0.04352673888206482,-0.29617398977279663,-0.04264462233285826,0.07124418020248413,-0.29792657494544983,-0.05350253597597998,-0.01912166178226471,-0.198194682598114,-0.009227656356500802,-0.011422589421272278,-0.27732497453689575,-0.030978130705165086,0.024968355894088745,-0.28107619285583496,-0.04584422201614302,0.05565968155860901,-0.26654642820358276,-0.05310852319698256,-0.044457659125328064,-0.17893892526626587,-0.019613354064034638,-0.04467839002609253,-0.25363218784332275,-0.03763890133004111,-0.010386914014816284,-0.25866973400115967,-0.04395910591583174,0.01979641616344452,-0.24418562650680542,-0.04538813472490233,-0.07173147797584534,-0.14886504411697388,-0.03166136757235449,-0.08042901754379272,-0.2079179286956787,-0.045576653040455994,-0.05710206925868988,-0.21922743320465088,-0.04838815943102759,-0.03230559825897217,-0.21173542737960815,-0.04810528696279448
0.0,0.0,0.0,0.03514935076236725,-0.061078011989593506,-0.009636706195934153,0.04453115165233612,-0.13951897621154785,-0.013472851820452547,0.0351070910692215,-0.193925142288208,-0.020015674166543818,0.0208805650472641,-0.2323639988899231,-0.02641428307460103,0.0030299872159957886,-0.20037943124771118,6.054299238655858e-05,0.008387520909309387,-0.27269548177719116,-0.02073973462746892,0.04076512157917023,-0.289638876914978,-0.039553326077921724,0.07100643217563629,-0.292883038520813,-0.05071048484013829,-0.019783243536949158,-0.1927817463874817,-0.006634335953904724,-0.011201545596122742,-0.2718121409416199,-0.026990468137128687,0.02720196545124054,-0.2790682315826416,-0.041845433868630266,0.058105722069740295,-0.26947665214538574,-0.049613975443108416,-0.043672800064086914,-0.17505288124084473,-0.016462494142515993,-0.044175997376441956,-0.2514191269874573,-0.03487809047864232,-0.007586151361465454,-0.25604939460754395,-0.041118152894242144,0.021554484963417053,-0.24173903465270996,-0.04242417634294782,-0.07065178453922272,-0.14696532487869263,-0.028105961613519526,-0.07918824255466461,-0.21019744873046875,-0.04323755250142369,-0.05523864924907684,-0.2157653570175171,-0.04498050779865537,-0.03286769986152649,-0.2009943723678589,-0.04365764231251035
0.0,0.0,0.0,0.033217236399650574,-0.05614084005355835,-0.011676360258263685,0.04184611141681671,-0.13452839851379395,-0.017037349158329107,0.034268513321876526,-0.18929356336593628,-0.024473080748123266,0.022034093737602234,-0.22923016548156738,-0.031764457338852026,0.0032077133655548096,-0.19511866569519043,-0.0044910696906868,0.007413148880004883,-0.26874011754989624,-0.02740876782814894,0.0385202020406723,-0.285553514957428,-0.047383500599664785,0.06849481165409088,-0.2836986184120178,-0.05847311984877024,-0.02043108642101288,-0.1869966983795166,-0.009844527916413881,-0.014701932668685913,-0.2677226662635803,-0.03207991864661608,0.021372273564338684,-0.27715206146240234,-0.048295250499052145,0.05180807411670685,-0.26368963718414307,-0.05645762976388369,-0.044860273599624634,-0.16783207654953003,-0.0182601254073802,-0.04572151601314545,-0.24412000179290771,-0.03794381987432871,-0.013028666377067566,-0.25095993280410767,-0.045765994453233816,0.013527408242225647,-0.23526448011398315,-0.04778616722802553,-0.0718453973531723,-0.138161301612854,-0.028371000999015905,-0.0797395259141922,-0.20048445463180542,-0.044466430657905676,-0.058080971240997314,-0.21054327487945557,-0.0477605707583848,-0.03730492293834686,-0.19962984323501587,-0.04734729822854433
0.0,0.0,0.0,0.0320529043674469,-0.060697972774505615,-0.008975857881665661,0.039804428815841675,-0.14003008604049683,-0.012131484238267376,0.03179219365119934,-0.19544881582260132,-0.018094728713691666,0.018347710371017456,-0.23657262325286865,-0.02383253259009166,-0.001965761184692383,-0.19315201044082642,0.0026523775757993917,0.0023040175437927246,-0.2649436593055725,-0.01832488646155639,0.03385579586029053,-0.2804758548736572,-0.03664314096218391,0.06323736906051636,-0.2772495150566101,-0.04617406522280021,-0.024374544620513916,-0.18623274564743042,-0.00293922891265197,-0.016872286796569824,-0.26466214656829834,-0.022121357744396164,0.019170403480529785,-0.2748912572860718,-0.03655549605733199,0.048413753509521484,-0.26319563388824463,-0.043722641667187645,-0.04876253008842468,-0.16870856285095215,-0.011846060877502396,-0.0479997843503952,-0.24239671230316162,-0.030498887425125076,-0.014356091618537903,-0.24452900886535645,-0.037282538613141014,0.01171565055847168,-0.22461986541748047,-0.038080447366297676,-0.07624897360801697,-0.14094024896621704,-0.02217700054293914,-0.08313468098640442,-0.20328128337860107,-0.036963627686560585,-0.05966900289058685,-0.2101508378982544,-0.03876683955436988,-0.038360923528671265,-0.1946069598197937,-0.03701096867567344
0.0,0.0,0.0,0.029808834195137024,-0.06555360555648804,-0.010880190553905322,0.03678096830844879,-0.14239537715911865,-0.01570903384202893,0.024539783596992493,-0.19405007362365723,-0.023312308500351264,0.003108873963356018,-0.22625982761383057,-0.030029077688993766,-0.006734535098075867,-0.18679112195968628,0.0034728356163782337,-0.0018968582153320312,-0.25535619258880615,-0.020732742409052207,0.031649962067604065,-0.2619302272796631,-0.04056567759329255,0.05997447669506073,-0.25255799293518066,-0.049963649968447044,-0.030194804072380066,-0.17853081226348877,-0.0014373460093679569,-0.022838205099105835,-0.25629305839538574,-0.024068676541389777,0.014948412775993347,-0.25675851106643677,-0.0387594519656318,0.04215352237224579,-0.2385227084159851,-0.0445841892164367,-0.05583420395851135,-0.16057467460632324,-0.010315857502462222,-0.052826836705207825,-0.23522037267684937,-0.03235779390746529,-0.016005277633666992,-0.22924315929412842,-0.03762377486640389,0.009377092123031616,-0.20446503162384033,-0.035428103665651633,-0.08427627384662628,-0.13215142488479614,-0.020759581263007476,-0.0871218889951706,-0.19432449340820312,-0.03645376921707566,-0.062202468514442444,-0.2001323699951172,-0.03715952918940957,-0.04211018979549408,-0.18604737520217896,-0.03379946635180886
0.0,0.0,0.0,0.030775144696235657,-0.0675155520439148,-0.011239971192679832,0.03466425836086273,-0.14146769046783447,-0.01685734388431115,0.020005688071250916,-0.19161158800125122,-0.025553048746786544,0.002098262310028076,-0.225117027759552,-0.03304190483888192,-0.004307746887207031,-0.18456321954727173,0.002202329998709729,-0.0033567696809768677,-0.2563403844833374,-0.024733145879707763,0.03052927553653717,-0.25617313385009766,-0.046081691207490394,0.05656115710735321,-0.23855966329574585,-0.055750745507083366,-0.027354493737220764,-0.17518830299377441,-0.0031164138765404914,-0.021031394600868225,-0.25496411323547363,-0.03015958813031716,0.01815330982208252,-0.24483495950698853,-0.0464476525505404,0.043246909976005554,-0.2178310751914978,-0.05201870498260064,-0.052659422159194946,-0.158033549785614,-0.012599815772972534,-0.04919734597206116,-0.2344864010810852,-0.03763026666840119,-0.00985109806060791,-0.22404533624649048,-0.044007967384658286,0.01587456464767456,-0.1950429081916809,-0.041482716025910804,-0.08206133544445038,-0.13084477186203003,-0.02364878837963147,-0.08207400143146515,-0.19354850053787231,-0.04172934514483018,-0.05347006022930145,-0.19570320844650269,-0.043777275057635734,-0.03101302683353424,-0.17812132835388184,-0.0406444586535315
0.0,0.0,0.0,0.030571922659873962,-0.066642165184021,-0.010244356561230461,0.03367890417575836,-0.1388540267944336,-0.01444597365312461,0.019709736108779907,-0.18860524892807007,-0.02208400620125417,0.004399791359901428,-0.22461742162704468,-0.02862210301660184,-0.003335908055305481,-0.18050146102905273,0.004006233904732426,-0.0023574233055114746,-0.2501413822174072,-0.02159296078585271,0.03126867115497589,-0.25037431716918945,-0.041516712959634106,0.05711333453655243,-0.2366783618927002,-0.05058199455939416,-0.02613168954849243,-0.171583890914917,-0.0014921708263102573,-0.021444305777549744,-0.2504127025604248,-0.0285847811957467,0.01841782033443451,-0.237992525100708,-0.04454908436142091,0.04382844269275665,-0.21152442693710327,-0.04959884202085618,-0.05153411626815796,-0.15541887283325195,-0.01099519906543378,-0.047236934304237366,-0.22945064306259155,-0.03738641655050401,-0.007234498858451843,-0.21464884281158447,-0.04385185157858018,0.017553552985191345,-0.18384814262390137,-0.040633837785350124,-0.08141197264194489,-0.12952935695648193,-0.02185575393937711,-0.07993458211421967,-0.19191545248031616,-0.04139336859785203,-0.0498669296503067,-0.1903538703918457,-0.04357063686452989,-0.027320533990859985,-0.16938823461532593,-0.040009657945262234
0.0,0.0,0.0,0.030901789665222168,-0.06564557552337646,-0.00898263664628729,0.031696200370788574,-0.13800370693206787,-0.012411098607735482,0.017201468348503113,-0.18797093629837036,-0.01953682737137541,0.003302067518234253,-0.2228870391845703,-0.025699588150637,-0.004854753613471985,-0.17493575811386108,0.005275590199126157,-0.003670439124107361,-0.24462765455245972,-0.020250002534048406,0.029311448335647583,-0.24517875909805298,-0.04007733674432501,0.05489048361778259,-0.22949260473251343,-0.0488797469594644,-0.026708945631980896,-0.16719293594360352,-0.0005586011981719707,-0.021584823727607727,-0.24653393030166626,-0.02772970931317076,0.017716586589813232,-0.23409831523895264,-0.04389857934500441,0.04265257716178894,-0.20533370971679688,-0.04894897030379042,-0.05155915021896362,-0.1516699194908142,-0.010330905818300096,-0.04570326209068298,-0.22518444061279297,-0.0373324683466123,-0.0054741352796554565,-0.20868927240371704,-0.04451297284747824,0.018714547157287598,-0.17510336637496948,-0.04153434993411764,-0.08113682270050049,-0.126522958278656,-0.021224339173095075,-0.07803688943386078,-0.18793612718582153,-0.04142880873467192,-0.0479128360748291,-0.186687171459198,-0.04437537552501425,-0.02558925747871399,-0.1652650237083435,-0.041308250890033094
0.0,0.0,0.0,0.030665218830108643,-0.06430160999298096,-0.009271366907526613,0.03109295666217804,-0.13731926679611206,-0.012501316530872941,0.016456246376037598,-0.18626201152801514,-0.019386656968165994,0.0038564056158065796,-0.2204403281211853,-0.025297854481507898,-0.006608128547668457,-0.17290765047073364,0.006323306435476184,-0.004226401448249817,-0.24107623100280762,-0.0192391391976372,0.028692007064819336,-0.2431514859199524,-0.03908612617688334,0.054691314697265625,-0.22780627012252808,-0.04781974890666163,-0.02801312506198883,-0.16503995656967163,0.0005358254054925737,-0.02257879078388214,-0.2439587116241455,-0.027627805633713365,0.01706060767173767,-0.23199766874313354,-0.0443982113285557,0.042726874351501465,-0.203571617603302,-0.049313839910794854,-0.05266213417053223,-0.14960843324661255,-0.00929892567383206,-0.04527804255485535,-0.22201049327850342,-0.03778275140957987,-0.0045396387577056885,-0.20633018016815186,-0.04603173622327006,0.019886836409568787,-0.17401546239852905,-0.04312299975590861,-0.08214321732521057,-0.12493717670440674,-0.020127715928722978,-0.0771247148513794,-0.18588876724243164,-0.04107231685357249,-0.04673194885253906,-0.18454229831695557,-0.04438969531493342,-0.02449992299079895,-0.16369307041168213,-0.04131214731769717
0.0,0.0,0.0,0.0301276296377182,-0.06505382061004639,-0.008638201966853387,0.029429182410240173,-0.13797062635421753,-0.011532457299502141,0.013627693057060242,-0.18616914749145508,-0.018296000301809556,-0.00032904744148254395,-0.21981298923492432,-0.02402125926312948,-0.008038312196731567,-0.1732296347618103,0.007985196322231047,-0.005990862846374512,-0.24050676822662354,-0.017763395547838456,0.026753351092338562,-0.24116551876068115,-0.03780234859880949,0.0518559068441391,-0.22393912076950073,-0.0464760910123303,-0.029454514384269714,-0.16479837894439697,0.0018166974317566087,-0.02464132010936737,-0.2427307367324829,-0.026752621620865114,0.015140190720558167,-0.22915148735046387,-0.0436118009835198,0.04021851718425751,-0.19932830333709717,-0.048266271814675576,-0.05402502417564392,-0.1489846110343933,-0.008495961070032365,-0.04734034836292267,-0.22054141759872437,-0.037442686721654184,-0.0061593204736709595,-0.20365887880325317,-0.0456334750503018,0.01814110577106476,-0.17060041427612305,-0.04239003615078474,-0.08350308239459991,-0.12375622987747192,-0.01973504455384756,-0.07758001983165741,-0.18447399139404297,-0.040915026083560235,-0.0462656170129776,-0.18127357959747314,-0.04397689805922056,-0.024005144834518433,-0.15885388851165771,-0.04052698494491125
